Source Account,Tweet,Date,Compound Score,Positive Score,Neutral Score,Negative Score,Tweets Ago
@FoxNews,"Bullied Oklahoma boy, 7, adopts rescue cat with same rare eye condition and cleft lip https://t.co/IegjA3U5u7",Thu Mar 29 22:51:00 +0000 2018,-0.0258,0.226,0.588,0.186,80
@FoxNews,.@RepDaveBrat: Omnibus spending bill puts an unacceptable debt burden on the American people https://t.co/mm1hRAnSLp,Thu Mar 29 22:45:01 +0000 2018,-0.8126,0.0,0.567,0.433,81
@FoxNews,"WATCH: Mattis Jokes to Bolton, 'I Heard You're Actually the Devil Incarnate' https://t.co/vIJB3P1kwD",Thu Mar 29 22:38:53 +0000 2018,-0.5267,0.115,0.632,0.253,82
@FoxNews,"RT @FoxNewsResearch: Donations to the NRA's Legal Victory Fund more than tripled from January to February, from nearly $248,000 to $779,062…",Thu Mar 29 22:36:30 +0000 2018,0.128,0.07,0.93,0.0,83
@FoxNews,GENDER REVEAL INSTI-GATOR: Things got a little crunchy when a couple in Louisiana decided to involve a 60-year-old… https://t.co/xoS3omqmoL,Thu Mar 29 22:34:17 +0000 2018,0.0,0.0,1.0,0.0,84
@FoxNews,OPINION: Good riddance to VA Secretary Shulkin: The VA's treatment of Vietnam veterans like my dad is a disgrace https://t.co/w1WbipBPNw,Thu Mar 29 22:30:12 +0000 2018,0.296,0.22,0.65,0.13,85
@FoxNews,A judge ruled that @Starbucks and other coffee sellers in California must include a cancer warning label on their p… https://t.co/a5wM2w6Te3,Thu Mar 29 22:27:59 +0000 2018,-0.7783,0.0,0.714,0.286,86
@FoxNews,"Attorney General Jeff Sessions says for now, there won't be a second special counsel for evaluating alleged FBI, DO… https://t.co/eBxqBvtShR",Thu Mar 29 22:25:24 +0000 2018,-0.3089,0.0,0.889,0.111,87
@FoxNews,".@SecShulkin on Europe trip: ""Everything that I did on this European trip was pre-approved by Ethics, was consisten… https://t.co/NTFkENnDld",Thu Mar 29 22:17:41 +0000 2018,0.0,0.0,1.0,0.0,88
@FoxNews,".@SecShulkin: ""We are not trying to privatize the VA. We are trying to improve and transform the VA."" #SpecialReport https://t.co/RWgxNXQks5",Thu Mar 29 22:13:39 +0000 2018,0.4404,0.132,0.868,0.0,89
@FoxNews,".@SecShulkin on being fired from the WH: ""He wasn't happy with the pace and you know, I agree with @POTUS. This is… https://t.co/yP6IUdwlQc",Thu Mar 29 22:11:30 +0000 2018,-0.6246,0.089,0.676,0.235,90
@FoxNews,".@SecShulkin on being fired from the WH: ""Every Cabinet member serves at the pleasure of the president and it's the… https://t.co/uTCrTsOMDV",Thu Mar 29 22:08:08 +0000 2018,0.0258,0.141,0.722,0.137,91
@FoxNews,".@POTUS arrives in Florida. Earlier in the day, he visited Ohio, touting his plans for rebuilding the nation's infr… https://t.co/bSOJfqFZ5K",Thu Mar 29 22:06:30 +0000 2018,-0.1779,0.0,0.918,0.082,92
@FoxNews,"Colorado school district aims for 4-day class schedule, report says https://t.co/uBCX054wgo",Thu Mar 29 22:02:39 +0000 2018,0.0,0.0,1.0,0.0,93
@FoxNews,RT @FoxBusiness: .@UnderArmour's health and fitness app suffered a data security breach that exposed the personal data of roughly 150 milli…,Thu Mar 29 21:56:16 +0000 2018,-0.0,0.18,0.64,0.18,94
@FoxNews,".@kimguilfoyle: ""[Eric Holder is] the only Attorney General in U.S. history to be held in contempt…That is not a wi… https://t.co/iLBmNqiars",Thu Mar 29 21:53:31 +0000 2018,0.0,0.0,1.0,0.0,95
@FoxNews,"Sessions: Federal prosecutor evaluating alleged FBI, DOJ wrongdoing, no second special counsel for now - via… https://t.co/725fzB7faF",Thu Mar 29 21:47:33 +0000 2018,0.128,0.143,0.741,0.116,96
@FoxNews,"RT @FoxBusiness: .@McDonald's​  is expanding its 3-year-old education benefits program, tripling the amount of money some workers can get e…",Thu Mar 29 21:46:18 +0000 2018,0.3818,0.12,0.88,0.0,97
@FoxNews,Austin police chief calls bomber 'domestic terrorist' https://t.co/lNaWpJhrTM,Thu Mar 29 21:40:00 +0000 2018,-0.6908,0.0,0.598,0.402,98
@FoxNews,".@JesseBWatters on #Roseanne success: “There is an appetite out there for conservative voices. Finally, the market… https://t.co/EEBvAgRJPj",Thu Mar 29 21:39:09 +0000 2018,0.5719,0.188,0.812,0.0,99
@FoxNews,.@greggutfeld on Shulkin’s angry letter #TheFive https://t.co/yXOJ7hYBCx,Thu Mar 29 21:30:53 +0000 2018,-0.5106,0.0,0.645,0.355,100
@nytimes,Tech Fix: Want to Purge Your Social Media Timelines? Can You Spare a Few Hours? https://t.co/o0ECSnicLi,Fri Mar 30 06:51:16 +0000 2018,0.168,0.106,0.894,0.0,1
@nytimes,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/DdgVwkN3JI",Fri Mar 30 06:39:35 +0000 2018,-0.8442,0.081,0.597,0.322,2
@nytimes,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/PSZnKqivOo",Fri Mar 30 06:21:09 +0000 2018,-0.8442,0.081,0.597,0.322,3
@nytimes,"Days after researchers announced that a tiny mummy once rumored to be an alien was actually a human infant, Chilean… https://t.co/pWHjcteuAg",Fri Mar 30 06:02:52 +0000 2018,0.0,0.0,1.0,0.0,4
@nytimes,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/BKoQri2pcC",Fri Mar 30 05:46:52 +0000 2018,0.3612,0.102,0.898,0.0,5
@nytimes,A sprawling exhibition in Amsterdam looks at how a fascination with Japan shaped van Gogh's work https://t.co/ot2sNAyfbR,Fri Mar 30 05:28:26 +0000 2018,0.4939,0.186,0.814,0.0,6
@nytimes,Jews Are Being Murdered in Paris. Again. https://t.co/U8Ios4m8vk,Fri Mar 30 05:12:05 +0000 2018,-0.6597,0.0,0.614,0.386,7
@nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/5DjrpLjU0l,Fri Mar 30 05:07:48 +0000 2018,0.0,0.171,0.702,0.127,8
@nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/ez3RxADRxa,Fri Mar 30 04:49:36 +0000 2018,0.0,0.171,0.702,0.127,9
@nytimes,"President Trump and his old friend David Pecker, whose company owns The National Enquirer, have long had a mutually… https://t.co/SStfyOVJeP",Fri Mar 30 04:31:03 +0000 2018,0.4939,0.151,0.849,0.0,10
@nytimes,RT @nytpolitics: Attorney General Jeff Sessions rejected calls to appoint a second special counsel to investigate the Justice Department su…,Fri Mar 30 04:16:04 +0000 2018,0.4215,0.24,0.63,0.13,11
@nytimes,"RT @NYTHealth: There is something ugly inside your rubber ducky, scientists say https://t.co/5JFFHBCv6e",Fri Mar 30 04:01:38 +0000 2018,-0.5106,0.0,0.784,0.216,12
@nytimes,"A Quick Online Divorce for $60? Not So Fast, Denmark Says https://t.co/mlCHREYMeS",Fri Mar 30 03:44:14 +0000 2018,0.0,0.0,1.0,0.0,13
@nytimes,"RT @koblin: The day after 2016 election, top ABC execs held a meeting to figure out how to program in the Trump era. 18 months later, Rosea…",Fri Mar 30 03:31:03 +0000 2018,0.2023,0.067,0.933,0.0,14
@nytimes,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/gqMNDPIhKL",Fri Mar 30 03:16:06 +0000 2018,0.0,0.0,1.0,0.0,15
@nytimes,The U.N. secretary general called climate change “the most systemic threat to humankind” https://t.co/6qOyRo5UE4,Fri Mar 30 03:01:05 +0000 2018,-0.5688,0.0,0.779,0.221,16
@nytimes,The judge who is presiding at the retrial of Bill Cosby rejected defense motions to recuse himself because his wife… https://t.co/oscBX31Y9D,Fri Mar 30 02:46:01 +0000 2018,-0.4215,0.063,0.798,0.139,17
@nytimes,"RT @katekelly: Friends of media mogul David Pecker broke bread with Trump at the White House, cementing a crucial link to the Saudi busines…",Fri Mar 30 02:38:20 +0000 2018,0.0772,0.115,0.781,0.104,18
@nytimes,The shake-up in the Veterans Affairs department has brought renewed focus to the debate over privatizing veterans'… https://t.co/eoyrP4aYbc,Fri Mar 30 02:31:03 +0000 2018,0.0,0.0,1.0,0.0,19
@nytimes,"In Opinion,

@rgay writes: ""No amount of mental gymnastics can make what Roseanne Barr has said and done in recent… https://t.co/WIAVJ6gjo6",Fri Mar 30 02:16:04 +0000 2018,-0.296,0.0,0.901,0.099,20
@nytimes,Tech Fix: Want to Purge Your Social Media Timelines? Can You Spare a Few Hours? https://t.co/o0ECSnicLi,Fri Mar 30 06:51:16 +0000 2018,0.168,0.106,0.894,0.0,21
@nytimes,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/DdgVwkN3JI",Fri Mar 30 06:39:35 +0000 2018,-0.8442,0.081,0.597,0.322,22
@nytimes,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/PSZnKqivOo",Fri Mar 30 06:21:09 +0000 2018,-0.8442,0.081,0.597,0.322,23
@nytimes,"Days after researchers announced that a tiny mummy once rumored to be an alien was actually a human infant, Chilean… https://t.co/pWHjcteuAg",Fri Mar 30 06:02:52 +0000 2018,0.0,0.0,1.0,0.0,24
@nytimes,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/BKoQri2pcC",Fri Mar 30 05:46:52 +0000 2018,0.3612,0.102,0.898,0.0,25
@nytimes,A sprawling exhibition in Amsterdam looks at how a fascination with Japan shaped van Gogh's work https://t.co/ot2sNAyfbR,Fri Mar 30 05:28:26 +0000 2018,0.4939,0.186,0.814,0.0,26
@nytimes,Jews Are Being Murdered in Paris. Again. https://t.co/U8Ios4m8vk,Fri Mar 30 05:12:05 +0000 2018,-0.6597,0.0,0.614,0.386,27
@nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/5DjrpLjU0l,Fri Mar 30 05:07:48 +0000 2018,0.0,0.171,0.702,0.127,28
@nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/ez3RxADRxa,Fri Mar 30 04:49:36 +0000 2018,0.0,0.171,0.702,0.127,29
@nytimes,"President Trump and his old friend David Pecker, whose company owns The National Enquirer, have long had a mutually… https://t.co/SStfyOVJeP",Fri Mar 30 04:31:03 +0000 2018,0.4939,0.151,0.849,0.0,30
@nytimes,RT @nytpolitics: Attorney General Jeff Sessions rejected calls to appoint a second special counsel to investigate the Justice Department su…,Fri Mar 30 04:16:04 +0000 2018,0.4215,0.24,0.63,0.13,31
@nytimes,"RT @NYTHealth: There is something ugly inside your rubber ducky, scientists say https://t.co/5JFFHBCv6e",Fri Mar 30 04:01:38 +0000 2018,-0.5106,0.0,0.784,0.216,32
@nytimes,"A Quick Online Divorce for $60? Not So Fast, Denmark Says https://t.co/mlCHREYMeS",Fri Mar 30 03:44:14 +0000 2018,0.0,0.0,1.0,0.0,33
@nytimes,"RT @koblin: The day after 2016 election, top ABC execs held a meeting to figure out how to program in the Trump era. 18 months later, Rosea…",Fri Mar 30 03:31:03 +0000 2018,0.2023,0.067,0.933,0.0,34
@nytimes,"Gym.
Tan.
Laundry.
Check on the kids. 
https://t.co/gqMNDPIhKL",Fri Mar 30 03:16:06 +0000 2018,0.0,0.0,1.0,0.0,35
@nytimes,The U.N. secretary general called climate change “the most systemic threat to humankind” https://t.co/6qOyRo5UE4,Fri Mar 30 03:01:05 +0000 2018,-0.5688,0.0,0.779,0.221,36
@nytimes,The judge who is presiding at the retrial of Bill Cosby rejected defense motions to recuse himself because his wife… https://t.co/oscBX31Y9D,Fri Mar 30 02:46:01 +0000 2018,-0.4215,0.063,0.798,0.139,37
@nytimes,"RT @katekelly: Friends of media mogul David Pecker broke bread with Trump at the White House, cementing a crucial link to the Saudi busines…",Fri Mar 30 02:38:20 +0000 2018,0.0772,0.115,0.781,0.104,38
@nytimes,The shake-up in the Veterans Affairs department has brought renewed focus to the debate over privatizing veterans'… https://t.co/eoyrP4aYbc,Fri Mar 30 02:31:03 +0000 2018,0.0,0.0,1.0,0.0,39
@nytimes,"In Opinion,

@rgay writes: ""No amount of mental gymnastics can make what Roseanne Barr has said and done in recent… https://t.co/WIAVJ6gjo6",Fri Mar 30 02:16:04 +0000 2018,-0.296,0.0,0.901,0.099,40
@nytimes,Hope Hicks has left the building. Those left behind are wondering what happens now. https://t.co/uadHGL9Ssu,Fri Mar 30 02:01:04 +0000 2018,0.4404,0.172,0.828,0.0,41
@nytimes,RT @mmcintire: Exclusive: How Trump helped tabloid mogul who buried story of alleged affair with Playboy playmate w/@jimrutenberg @katekell…,Fri Mar 30 01:57:00 +0000 2018,0.128,0.077,0.923,0.0,42
@nytimes,"Trump and Pecker have long had a mutually beneficial relationship. 

Pecker's company has championed Trump by buryi… https://t.co/FOQJKEJe2j",Fri Mar 30 01:56:33 +0000 2018,0.6249,0.254,0.746,0.0,43
@nytimes,"It is a previously untold chapter in the long, symbiotic relationship between President Trump and tabloid publisher… https://t.co/dCJdxmtZHA",Fri Mar 30 01:43:16 +0000 2018,0.0,0.0,1.0,0.0,44
@nytimes,The story of one White House dinner shows how the National Enquirer's publisher has used President Trump's friendsh… https://t.co/NpEY3BBXA2,Fri Mar 30 01:40:06 +0000 2018,0.0,0.0,1.0,0.0,45
@nytimes,"RT @jimrutenberg: EXCLUSIVE: Wooing Saudi Business, Tabloid Mogul Had a Powerful Friend: Trump https://t.co/Ovn3jz6PKW",Fri Mar 30 01:34:18 +0000 2018,0.8038,0.452,0.548,0.0,46
@nytimes,The NBA is far more willing to address social issues than other leagues. But the Sacramento Kings' partnership with… https://t.co/udD9uRdeNV,Fri Mar 30 01:31:07 +0000 2018,0.0,0.0,1.0,0.0,47
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/N5NZD3QVgl,Fri Mar 30 01:16:03 +0000 2018,0.0,0.0,1.0,0.0,48
@nytimes,Some of the most vocal Parkland seniors — whether accepted or denied to their top college choices — are rethinking… https://t.co/W9L5DQiddm,Fri Mar 30 01:01:03 +0000 2018,0.0,0.171,0.702,0.127,49
@nytimes,"Tesla once looked like the future of the car industry. But as it burns cash and hits production snags, its own futu… https://t.co/mV5tZpWRy8",Fri Mar 30 00:46:01 +0000 2018,0.3612,0.102,0.898,0.0,50
@nytimes,"The original dream of social media shouldn’t be discarded because of the failures of the current market leaders,… https://t.co/QCRR0pg3zd",Fri Mar 30 00:31:04 +0000 2018,-0.2732,0.174,0.607,0.219,51
@nytimes,"RT @tiffkhsu: Racist hoodies, offensive skirts, sexist T-shirts, tone-deaf accessories: Retailers repeatedly fail to catch distasteful prod…",Fri Mar 30 00:17:24 +0000 2018,-0.8885,0.0,0.571,0.429,52
@nytimes,"A martyr for Korean independence, Yu Gwan-sun died at 17 and went on to become a national hero… https://t.co/iNwPlrjCkX",Fri Mar 30 00:01:05 +0000 2018,-0.5574,0.0,0.816,0.184,53
@nytimes,"RT @nytimesworld: “Our blood is finished, our tears have dried. We will not say another word.” Activists camped at the site of a suicide bo…",Thu Mar 29 23:46:03 +0000 2018,-0.7506,0.0,0.775,0.225,54
@nytimes,"President Trump criticized Amazon again, causing its stock price to decrease. Here are the facts behind his tweets. https://t.co/7s6qsoPyF2",Thu Mar 29 23:31:05 +0000 2018,-0.2023,0.08,0.802,0.118,55
@nytimes,"RT @katierogers: During his “infrastructure event,” the president went full on jazz. He said he’d maybe stall the KORUS deal, pull US troop…",Thu Mar 29 23:17:09 +0000 2018,-0.2023,0.0,0.924,0.076,56
@nytimes,"In Opinion, 

The editorial board writes: ""Trump gave no reason for firing Dr. Shulkin, but it’s all too believable… https://t.co/wmdLczlD0U",Thu Mar 29 23:01:03 +0000 2018,-0.3182,0.0,0.845,0.155,57
@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/RB4NEsCcTn,Thu Mar 29 22:46:03 +0000 2018,0.0,0.0,1.0,0.0,58
@nytimes,"RT @inyoungk: For Overlooked I wrote about Yu Gwan-sun, a schoolgirl who became the face of Korea’s 35-year fight for independence against…",Thu Mar 29 22:29:31 +0000 2018,-0.4019,0.0,0.829,0.171,59
@nytimes,Derek Jeter’s first inning as chief executive of the Miami Marlins did not quite go as planned https://t.co/SyzubPTPc7,Thu Mar 29 22:16:05 +0000 2018,0.0,0.0,1.0,0.0,60
@nytimes,The assault on Atlanta’s computers is a vivid example of the perils local governments face in the internet age https://t.co/neclZLUuSy,Thu Mar 29 22:00:20 +0000 2018,-0.5859,0.0,0.826,0.174,61
@nytimes,"Justin Brown, a lawyer for Adnan Syed, said the podcast ""Serial"" had been “enormously helpful” in pursuing justice… https://t.co/6eApiKcagu",Thu Mar 29 21:45:06 +0000 2018,0.0,0.0,1.0,0.0,62
@nytimes,"The Trump administration is preparing an effort to weaken emissions and fuel economy standards, a blow to Obama-era… https://t.co/CkcAXSQH7V",Thu Mar 29 21:38:54 +0000 2018,-0.4215,0.0,0.859,0.141,63
@nytimes,"Since hitting its peak on Feb. 2, Facebook has lost an astonishing $100 billion in market capitalization https://t.co/19cZOH6SUG",Thu Mar 29 21:30:19 +0000 2018,-0.3182,0.0,0.881,0.119,64
@nytimes,"After decades of experience in some of the best restaurants in America, Paul Carmichael has transformed Momofuku Se… https://t.co/Wo8L0R0eSj",Thu Mar 29 21:15:05 +0000 2018,0.6369,0.189,0.811,0.0,65
@nytimes,"The traditional Cambodian hatred of the ethnic Vietnamese is ""almost pathological."" As a result, the ethnic Vietnam… https://t.co/WDozCU4PTN",Thu Mar 29 21:00:23 +0000 2018,-0.6369,0.0,0.792,0.208,66
@nytimes,A weekend celebrating the old and the new in Budapest https://t.co/iqZtAYevKs,Thu Mar 29 20:45:04 +0000 2018,0.5719,0.291,0.709,0.0,67
@nytimes,"""How can I get over my sense of betrayal, my rage and my desire to punish this man for the disrespectful way he tre… https://t.co/dz2MjF0UMP",Thu Mar 29 20:30:11 +0000 2018,-0.8442,0.081,0.597,0.322,68
@nytimes,Trying to fatten up your friends in time for beach season? Time to start baking. https://t.co/vgjL9KuZrG,Thu Mar 29 20:15:07 +0000 2018,0.4767,0.171,0.829,0.0,69
@nytimes,The British government said it would review the cases of 700 Russians who were granted visas to live in Britain lar… https://t.co/30bCmcZhXL,Thu Mar 29 20:00:13 +0000 2018,0.25,0.087,0.913,0.0,70
@nytimes,Distraught family members of inmates who perished in a blaze during a jail riot in Venezuela said that they were no… https://t.co/UNg52Xjh1V,Thu Mar 29 19:45:06 +0000 2018,-0.802,0.0,0.714,0.286,71
@nytimes,Kathy Griffin is back. She will appear in a special episode of the Comedy Central series “The President Show” as Ke… https://t.co/kbjU2ObONo,Thu Mar 29 19:30:16 +0000 2018,0.6369,0.215,0.785,0.0,72
@nytimes,"What kind of spy would you make? Spyscape, a new museum in New York City, will test your skills. https://t.co/X4qpe4oFE1",Thu Mar 29 19:15:09 +0000 2018,0.0,0.0,1.0,0.0,73
@nytimes,"Laura Ingraham mocked David Hogg, a survivor of the school shooting in Parkland, Fla., over his college rejections.… https://t.co/ZKjXjLGm5z",Thu Mar 29 19:07:05 +0000 2018,0.0516,0.12,0.769,0.111,74
@nytimes,"RT @MichaelPaulson: The stars of this Sunday's live @NBC concert of ""Jesus Christ Superstar"" -- @johnlegend, @SaraBareilles, @alicecooper &amp;…",Thu Mar 29 19:00:34 +0000 2018,0.0,0.0,1.0,0.0,75
@nytimes,RT @ByMattStevens: It was a family of two mothers and six adoptees. One of the children had had a brush with viral celebrity. But now troub…,Thu Mar 29 18:48:52 +0000 2018,0.0,0.0,1.0,0.0,76
@nytimes,For the sophisticated french fry lover https://t.co/AAlnvGN4sI,Thu Mar 29 18:45:09 +0000 2018,0.8126,0.597,0.403,0.0,77
@nytimes,"Steve Smith broke down in tears, apologizing on live national television for sullying his country and its national… https://t.co/8uq5EvN6FR",Thu Mar 29 18:37:04 +0000 2018,-0.6124,0.0,0.727,0.273,78
@nytimes,"The case of the missing sport coat has it all: video evidence, reparations, multiple apologies and a Final Four coa… https://t.co/GtBj8kVDok",Thu Mar 29 18:30:13 +0000 2018,-0.296,0.0,0.896,0.104,79
@nytimes,"Denmark has long had one of the highest divorce rates in Europe, and the government has decided that breaking up sh… https://t.co/Gwz69TISvS",Thu Mar 29 18:23:01 +0000 2018,0.0,0.0,1.0,0.0,80
@nytimes,Automakers are offering augmented reality experiences and lifelike virtual reality simulations to lure buyers https://t.co/FDiEWkjxXx,Thu Mar 29 18:15:09 +0000 2018,0.0,0.0,1.0,0.0,81
@nytimes,"A Maryland appeals court vacated the conviction of Adnan Syed, a subject of the hit podcast ""Serial” https://t.co/tF7Wz5XGVg",Thu Mar 29 18:05:05 +0000 2018,0.0,0.0,1.0,0.0,82
@nytimes,A white woman became the first person in South Africa to be sent to prison for her repeated use of a racial slur https://t.co/J1MliQIcao,Thu Mar 29 18:00:16 +0000 2018,-0.5106,0.0,0.864,0.136,83
@nytimes,There remains a strong correlation between marriage and economic class in the American higher education system https://t.co/5Uh4n8fXKn,Thu Mar 29 17:52:05 +0000 2018,0.5106,0.18,0.82,0.0,84
@nytimes,"""The president and America needs a wise, steady and thoughtful national security advisor,"" former Secretary of Defe… https://t.co/mJrbSIEWQ1",Thu Mar 29 17:45:03 +0000 2018,0.7964,0.367,0.633,0.0,85
@nytimes,"Breaking News: Russia will expel 150 diplomats, including 60 Americans, in retaliation for Western nations’ respons… https://t.co/Hl7o9v20dd",Thu Mar 29 17:33:06 +0000 2018,-0.4404,0.0,0.847,0.153,86
@nytimes,"In Opinion,
Op-Ed contributor Noam Cohen writes, ""Facebook’s vast and well-designed platform offered the Trump camp… https://t.co/uRkWi0M6MY",Thu Mar 29 17:30:16 +0000 2018,0.0,0.0,1.0,0.0,87
@nytimes,"Greta Kline, the youngest child of the actors Kevin Kline and Phoebe Cates, is learning to step into the spotlight… https://t.co/ofvqVo2TK3",Thu Mar 29 17:15:07 +0000 2018,0.0,0.0,1.0,0.0,88
@nytimes,"RT @migold: In 2018, I resolved to cook more for other people. Which meant baking. Which meant I needed help from @nytfood and @wirecutter.…",Thu Mar 29 17:04:43 +0000 2018,0.5267,0.18,0.82,0.0,89
@nytimes,"Charlie Walk, who worked with artists including Lorde, the Weeknd and Ariana Grande, was accused of persistent hara… https://t.co/eSCYdz76Kp",Thu Mar 29 17:00:20 +0000 2018,-0.296,0.0,0.891,0.109,90
@nytimes,The shooting has reignited the kind of protests against police killings that spread over the past several years in… https://t.co/XV3YduMu0f,Thu Mar 29 16:46:47 +0000 2018,-0.7713,0.0,0.729,0.271,91
@nytimes,“A lot of white people are truly shocked by what these videos depict; I know very few African-Americans who are sur… https://t.co/GeIH1cZwdE,Thu Mar 29 16:45:04 +0000 2018,0.1531,0.12,0.785,0.095,92
@nytimes,At least 68 people died in a fire in a Venezuelan jail. The authorities fired tear gas and rubber bullets at grievi… https://t.co/0c7UVCIEkE,Thu Mar 29 16:37:32 +0000 2018,-0.8625,0.0,0.652,0.348,93
@nytimes,How a 16-year-old girl named Yu Gwan-sun became the face of Korea’s struggle for freedom in the spring of 1919 https://t.co/dsU9QuANDN,Thu Mar 29 16:30:15 +0000 2018,0.4404,0.171,0.735,0.094,94
@nytimes,Eric Holder says he'll sue the Trump administration to block it from adding a question about citizenship to the 202… https://t.co/Wlu56Y3Pwf,Thu Mar 29 16:23:06 +0000 2018,-0.4404,0.0,0.868,0.132,95
@nytimes,"RT @_StephenCastle: “More conspicuous, more commonplace and more corrosive” - the anti-Semitism afflicting Britain's Labour Party https://t…",Thu Mar 29 16:17:15 +0000 2018,0.4019,0.153,0.847,0.0,96
@nytimes,"RT @nytimesbusiness: Outside the United States, social media is fueling real-world violence and empowering autocrats, often with much less…",Thu Mar 29 16:15:08 +0000 2018,-0.3182,0.117,0.711,0.172,97
@nytimes,"According to a lawsuit filed by a criminal defense lawyer, a judge told him that he spent too much time defending i… https://t.co/IFezlRJ7pR",Thu Mar 29 16:00:28 +0000 2018,-0.5859,0.063,0.714,0.223,98
@nytimes,"RT @nytgraphics: People often point to Beirut when they talk about design in the Middle East. “Beirut is saturated,” counter the founders o…",Thu Mar 29 15:57:28 +0000 2018,0.0,0.0,1.0,0.0,99
@nytimes,"RT @nytimesbusiness: How a racist hoodie made its way through the design, production and marketing process without being caught, and how co…",Thu Mar 29 15:54:59 +0000 2018,-0.6124,0.0,0.833,0.167,100
